business_status,name,user_ratings_total,rating,vicinity,lat,lng,types,place_id,phone_number
CLOSED_TEMPORARILY,Parceria Bar,,,"Rua São Gonçalo - Vila de Ponta Negra, Natal",-5.889481099999999,-35.1732385,"['bar', 'point_of_interest', 'establishment']",ChIJ6-UcVtj4sgcR1KcEuBLhmpI,
OPERATIONAL,"Hangô - Food, Drinks e Music",33.0,4.4,"Escadaria de Ponta Negra - Rua Erivan França, 4 - Loja 13 - Ponta Negra, Natal",-5.879385300000001,-35.1734262,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJF1ECXs75sgcRVQlsg8bkwgA,
CLOSED_TEMPORARILY,Coconut station,,,"Rua Erivan França, 5 - Ponta Negra, Natal",-5.879188599999999,-35.173525,"['bar', 'point_of_interest', 'establishment']",ChIJgZkbLs_5sgcR3QL8u0Yl4MA,
OPERATIONAL,Bar do pantanal,,,"Rua Alto da Boa Vista, 471 - Ponta Negra, Natal",-5.890495899999999,-35.1705091,"['bar', 'point_of_interest', 'establishment']",ChIJmVkNO-P5sgcRWwwLORNzwQw,
OPERATIONAL,Espetinho do bombado 3,2.0,5.0,"Rua Aristídes Porpino Filho, 563 - Ponta Negra, Natal",-5.881323500000001,-35.17575719999999,"['bar', 'point_of_interest', 'establishment']",ChIJp42bPGv5sgcRwW_mNkvTQek,
OPERATIONAL,zinho Espetos,50.0,4.8,"Rua Alto da Boa Vista - Ponta Negra, Natal",-5.890545500000001,-35.17061949999999,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJy3trxSX5sgcR62XhwlYdYNw,
OPERATIONAL,Espetinho Do J.A,14.0,4.9,"Rua Erivan França - Vila de Ponta Negra, Natal",-5.879008799999999,-35.17347749999999,"['bar', 'point_of_interest', 'establishment']",ChIJOyLgVX_5sgcRISftoFvfNwM,
OPERATIONAL,Só Espetim Botequim,27.0,4.7,"Rua Aristídes Porpino Filho, 112 - Ponta Negra, Natal",-5.880508899999999,-35.1753089,"['bar', 'point_of_interest', 'establishment']",ChIJn87TOaH5sgcRGZ-4EIfxFhA,
OPERATIONAL,Tchê sport e Bar,4.0,5.0,"Rua Aristídes Porpino Filho, 3121 - Ponta Negra, Natal",-5.8804015,-35.1752548,"['bar', 'point_of_interest', 'establishment']",ChIJ7zhJnLX5sgcRGYvG-UeDZjE,
CLOSED_TEMPORARILY,Rj Espetinho Da Ju,3.0,5.0,"Rua Francisco Simplício, 281 - Vila de Ponta Negra, Natal",-5.8905446,-35.1720149,"['bar', 'point_of_interest', 'establishment']",ChIJG4ZMlNj4sgcRoEUVaJVGW5g,
OPERATIONAL,Bar Da Japa,8.0,4.9,"Rua Santo André, 1258 - Vila de Ponta Negra, Natal",-5.8899222,-35.1670519,"['bar', 'point_of_interest', 'establishment']",ChIJfalQXyb5sgcR7xH1vqGuUUg,
OPERATIONAL,Cheers Pub,,,"Rua Doutor Manoel Augusto Bezerra de Araújo, 650 - Ponta Negra, Natal",-5.880863799999999,-35.1766837,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJMeFvIbf5sgcRNQA52pQnVI4,
OPERATIONAL,Astral Sucos,2141.0,4.3,"Rua Erivan França, 102 - Vila de Ponta Negra, Natal",-5.8780187,-35.1743417,"['bar', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJM4d0dCv_sgcR0jL9IYdG0WM,
OPERATIONAL,Prainha Club Natal,63.0,4.1,"Avenida Engenheiro Roberto Freire, 3111 - Ponta Negra, Natal",-5.8788192,-35.175457,"['bar', 'point_of_interest', 'establishment']",ChIJ0SThqcpVsgcRD1gur-n7msg,
OPERATIONAL,Arretado Café Bar,3.0,3.7,"Avenida Engenheiro Roberto Freire, 3111 - loja 13 - Ponta Negra, Natal",-5.8788167,-35.175474,"['bar', 'point_of_interest', 'establishment']",ChIJ72BNFmr5sgcRZgZZX3TEZmQ,
OPERATIONAL,Ponto do Bacana - Barraca 29,1.0,5.0,"Rua Erivan França - Ponta Negra, Natal",-5.8778645,-35.17430669999999,"['bar', 'point_of_interest', 'establishment']",ChIJC5xyUo3_sgcRFmY09pb_9bM,
OPERATIONAL,Maré Mansa Ponta Negra,,,"Rua Altemar Dutra, 12 - Ponta Negra, Natal",-5.8779835,-35.1745403,"['bar', 'point_of_interest', 'establishment']",ChIJj1JvlHj_sgcRrCWzqj0mxtM,
OPERATIONAL,Espetus Restaurante e Petiscaria,470.0,4.9,"Rua Altemar Dutra, 8 - Ponta Negra, Natal",-5.8783414,-35.1751844,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",ChIJsejyFIH_sgcR_PpaZmDFQsE,
OPERATIONAL,A Casa do Coxa,11.0,4.4,"Rua Francisco Gurgel, 47 - Ponta Negra, Natal",-5.8782092,-35.1750649,"['bar', 'point_of_interest', 'establishment']",ChIJ05yGoK__sgcRBw_kKhX-tAI,
CLOSED_TEMPORARILY,Sun Days Comedoria,186.0,4.7,"Avenida das Conchas, 2195 - Ponta Negra, Natal",-5.8808809,-35.177416,"['bar', 'point_of_interest', 'establishment']",ChIJa0F70Sz5sgcRtkhgCUZYsZM,
CLOSED_TEMPORARILY,Nery Lanches e Petiscos,2.0,4.5,"Rua Serra Formosa, 8054 - Pitimbú, Natal",-5.8582733,-35.24410769999999,"['bar', 'point_of_interest', 'establishment']",ChIJzbovXdJVsgcRLjSRG-Qha6E,
OPERATIONAL,Babilônia Casa De Drinks,11.0,4.3,"Rua Serra do Japi, 8110 - Pitimbú, Natal",-5.863132499999999,-35.24109000000001,"['bar', 'point_of_interest', 'establishment']",ChIJpaAcbcNVsgcRhcmMWDaCZJM,
OPERATIONAL,Bar do Portuga,11.0,4.7,"Rua Serra Bonita, 8042-8060 - Pitimbú, Natal",-5.8615635,-35.2406685,"['bar', 'point_of_interest', 'establishment']",ChIJSXFjlOlVsgcR6CAZfi0PLqA,
CLOSED_TEMPORARILY,Espetinho Do Ivan,56.0,4.7,"Rua Serra da Jurema, 57-223 - Pitimbú, Natal",-5.856000600000001,-35.2462089,"['bar', 'point_of_interest', 'establishment']",ChIJcRGRjcdVsgcRGEaOLYCsr8E,
CLOSED_TEMPORARILY,Boteco do barril,,,"Rua Serra da Jurema - Cidade satelite, Natal",-5.855988299999999,-35.2462098,"['bar', 'point_of_interest', 'establishment']",ChIJL9G1e5xVsgcRsMAKlHS3VM4,
OPERATIONAL,A Bodega,10.0,4.2,"Rua Serra das Araras, 8028 A - Cidade Satélite, Natal",-5.862171799999999,-35.2394591,"['bar', 'point_of_interest', 'establishment']",ChIJF3IkU8JVsgcRJCrsRIi_ylM,
OPERATIONAL,Churrasco do Tonho,62.0,4.2,"Rua Mira Mangue, 236 - Planalto, Natal",-5.8567103,-35.2502492,"['bar', 'point_of_interest', 'establishment']",ChIJwYW6TchVsgcRGnLYqveqG2E,
OPERATIONAL,Boy da Gela,7.0,4.0,"Rua Monte Rei, 417 - Cidade Nova, Natal",-5.8582398,-35.2515826,"['bar', 'point_of_interest', 'establishment']",ChIJv1lxzLlVsgcR6IEHSP3HCAw,
OPERATIONAL,Espetinho do Manú,11.0,5.0,"Rua Santa Quitéria, 1050 - Planalto, Natal",-5.8552611,-35.2498401,"['bar', 'point_of_interest', 'establishment']",ChIJZ3P2zYdVsgcRmfRyT8ft1FI,
OPERATIONAL,Rotatória Bar,2.0,4.5,Brazil,-5.8620176,-35.2373966,"['bar', 'point_of_interest', 'establishment']",ChIJh5GiccJVsgcR6sprhQW5Wxg,
OPERATIONAL,Bodega do Madson,,,"Rua Rio Mogi Guaçu, 7916 - Pitimbú, Natal",-5.8585902,-35.2380878,"['bar', 'point_of_interest', 'establishment']",ChIJyYG6N85VsgcR-Jal7f7lQxo,
OPERATIONAL,Boteco dos boleiros Natal RN,21.0,4.7,"av dos carajás, 7977 - loja e - Pitimbú, Natal",-5.8617366,-35.2373483,"['bar', 'point_of_interest', 'establishment']",ChIJr5YCgypVsgcR-S9EOIkqEYM,
OPERATIONAL,Boteco Satélite,8.0,4.9,"Rua Rio Gramame, 7986 - Pitimbú, Natal",-5.861711999999999,-35.237186,"['bar', 'point_of_interest', 'establishment']",ChIJbybODYRVsgcRphVr_j3VPOo,
OPERATIONAL,Breno Espetinhos,6.0,4.5,"Rua Mira Mangue, 360 - Planalto, Natal",-5.8555964,-35.2508365,"['bar', 'point_of_interest', 'establishment']",ChIJsaVSw89VsgcR9U2sWr8FI4Y,
OPERATIONAL,bar do Robertao,21.0,4.0,"752, Rua dos Pintassilgos, 656 - Pitimbú, Natal",-5.8668498,-35.2325391,"['bar', 'point_of_interest', 'establishment']",ChIJ0RugaeZVsgcRu-rm119HtMM,
OPERATIONAL,catapimbas,1.0,1.0,"Rua do Condor - Pitimbú, Natal",-5.872060299999999,-35.2285344,"['bar', 'point_of_interest', 'establishment']",ChIJzYmR-ZhVsgcRbfO08G4T4I0,
OPERATIONAL,Recanto Martinense,14.0,4.6,"10 - Rua Dos Pintassilgos, S/N Ct Com Sat Box 9E - Pitimbú, Natal",-5.866818799999999,-35.2330282,"['bar', 'point_of_interest', 'establishment']",ChIJ5dkMSlxVsgcR-daAlDonru0,
OPERATIONAL,Feijoada do Evaristo,6.0,5.0,"Pitimbú, Natal - RN, 59067-300, Box 4 - Cidade satélite, Natal",-5.8665766,-35.2328701,"['bar', 'point_of_interest', 'establishment']",ChIJYeHs15xVsgcRoLL4EV-WEFM,
OPERATIONAL,Bar Do Zé Mané,,,"752, Rua dos Pintassilgos, 656 - Pitimbú, Natal",-5.866465600000001,-35.2327835,"['bar', 'point_of_interest', 'establishment']",ChIJyegUQOZVsgcR6tndqAMwoiQ,
OPERATIONAL,Vale das Bebidas,1.0,1.0,"Rua do Marmeleiro, 7790 - Pitimbú, Natal",-5.867768799999999,-35.2269418,"['bar', 'point_of_interest', 'establishment']",ChIJNbX9WeVVsgcR179cQjo-_0w,
OPERATIONAL,Bar do Alípio,1.0,5.0,"Rua Maracanã, 7976 - Pitimbú, Natal",-5.8659319,-35.2334632,"['bar', 'point_of_interest', 'establishment']",ChIJPcOM1zFVsgcR7EmntpfdOYs,
CLOSED_TEMPORARILY,Amigo's Bar,1.0,5.0,"Avenida dos Xavantes, 692 - Pitimbú, Natal",-5.8658343,-35.2266167,"['bar', 'point_of_interest', 'establishment']",ChIJd-Q_WOVVsgcRiUn0DiwabB8,
OPERATIONAL,Buanas Botequim,40.0,4.5,"Avenida dos Xavantes, h - Cidade Satélite, 1045 - Pitimbú, Natal",-5.865257600000001,-35.22694720000001,"['bar', 'point_of_interest', 'establishment']",ChIJBY7_DOVVsgcRqqWiTn6PEaM,
OPERATIONAL,Bar da Faculdade,72.0,4.5,"Rua do Carvalho, 7892 A - Cidade Satélite, Natal",-5.870360599999999,-35.224907,"['bar', 'meal_delivery', 'point_of_interest', 'food', 'establishment']",ChIJAwUVp_xVsgcRAHf4Vb51JPk,
OPERATIONAL,Bar e Lanchonete,1.0,3.0,"Avenida dos Xavantes - Pitimbú, Natal",-5.8663871,-35.2254384,"['bar', 'night_club', 'restaurant', 'point_of_interest', 'food', 'establishment']",ChIJfftGablVsgcR_KQIN1JgYH8,
OPERATIONAL,Almoço,3.0,5.0,"Rua das Gaivotas, 7980 - Pitimbú, Natal",-5.8735331,-35.2259487,"['bar', 'point_of_interest', 'establishment']",ChIJ2yChk65VsgcRgbjcC0l94ZI,
OPERATIONAL,Budega Oba Oba,4.0,4.8,Brazil,-5.866823699999999,-35.2232421,"['bar', 'point_of_interest', 'establishment']",ChIJAS4qivpVsgcRmhTqnbDFnpE,
OPERATIONAL,Espaço Fama,6.0,4.2,"Rua do Ferreiro, 8091 - Pitimbú, Natal",-5.865735,-35.237547,"['bar', 'point_of_interest', 'establishment']",ChIJ7SQ8W91VsgcR8Oil-Vtfpc0,
OPERATIONAL,Vogue Natal,107.0,3.9,"Rua José Aguinaldo de Barros, 400A - Candelária, Natal",-5.8592049,-35.2150641,"['bar', 'point_of_interest', 'establishment']",ChIJzw65fPVVsgcRxLldF7IUx3k,
OPERATIONAL,Filé Miau,19.0,3.8,"Avenida dos Pinheirais, 10 - Neópolis, Natal",-5.858431899999999,-35.2096793,"['bar', 'point_of_interest', 'establishment']",ChIJK-DlBl7_sgcRuBphS9fYlKQ,
OPERATIONAL,Maka sushi bar,34.0,4.5,Candelária,-5.8596354,-35.21456729999999,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJb6-QR9__sgcR-to7S6rH0p8,
OPERATIONAL,Donana Pub Christmas,1137.0,4.3,"Rua José Aguinaldo de Barros, 400A - Candelária, Natal",-5.8594155,-35.2152505,"['bar', 'point_of_interest', 'establishment']",ChIJUQJMe_VVsgcRhr80FEyVCjE,
OPERATIONAL,Casa de Show Verus Bar,11.0,4.0,"Rua José Aguinaldo de Barros, 376 - Candelária, Natal",-5.858170099999999,-35.21461559999999,"['bar', 'point_of_interest', 'establishment']",ChIJi7nL_gn_sgcRD8BPW-kjfwY,
OPERATIONAL,- Bar do J. Aldenis,12.0,4.4,"Rua José Aguinaldo de Barros, 10 - Candelária, Natal",-5.8564862,-35.2136573,"['bar', 'point_of_interest', 'establishment']",ChIJYReN7vD_sgcRpX72dFJ79UA,
OPERATIONAL,Cigarreira Jardim Botânico,51.0,4.2,"Avenida dos Pinheirais, 2 - Neópolis, Natal",-5.8579523,-35.2107726,"['bar', 'point_of_interest', 'establishment']",ChIJr9iOn2D_sgcR81PujzDvw0o,
OPERATIONAL,Vem Que Tem Bar e Petiscaria,10.0,4.7,"Avenida dos Pinheirais, 524 - Neópolis, Natal",-5.858113500000001,-35.2103458,"['bar', 'point_of_interest', 'establishment']",ChIJ7zeBP6T_sgcRrfx4UY9SA1k,
OPERATIONAL,Bar do Zé,20.0,4.5,"Avenida dos Pinheirais, nº 524 - Neópolis, Natal",-5.8580303,-35.2103672,"['bar', 'point_of_interest', 'establishment']",ChIJI0ZeU7n_sgcReAej2Eetwhw,
OPERATIONAL,La Luna Bar e Petiscaria,1221.0,4.3,"Praça da Guerreira - Alameda das Acácias, 10 - Neópolis, Natal",-5.8564737,-35.2118417,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJA70v92D_sgcRL_uZTaBLfH0,
CLOSED_TEMPORARILY,Bar Restaurante Soteropolitano,6.0,3.3,"Avenida das Alagoas, 100 - Neópolis, Natal",-5.864537599999999,-35.209244,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJZbjY1Vv_sgcRMPltYURcnrI,
CLOSED_TEMPORARILY,Churrasquinho Jockey Clube II,3.0,5.0,"Avenida dos Pinheirais, 379-359 - Neópolis, Natal",-5.858407899999999,-35.2094956,"['bar', 'point_of_interest', 'establishment']",ChIJa8A789L_sgcRJokvcE0inJY,
CLOSED_TEMPORARILY,Bar Dos Pedros,,,"Avenida Pôrto de Pedras, 2 - Neópolis, Natal",-5.866769300000001,-35.2103967,"['bar', 'point_of_interest', 'establishment']",ChIJXxAq4ln_sgcRjsYxHvTOSE4,
OPERATIONAL,Kioske 101,125.0,4.2,"Avenida Senador Salgado Filho - Neópolis, Natal",-5.8558529,-35.2116215,"['bar', 'point_of_interest', 'establishment']",ChIJZeqk_WD_sgcRmrT0CLxWRM4,
CLOSED_TEMPORARILY,Studio J.anny Santos,2.0,5.0,"Rua Goiás, 57 - Central parque clube, Natal",-5.857681700000001,-35.20956049999999,"['night_club', 'bar', 'point_of_interest', 'establishment']",ChIJpSeNVK-rswcRle5SZHA7P_M,
CLOSED_TEMPORARILY,Espetinho vai que cola,,,"Alameda dos Eucaliptos, 235 - Neópolis, Natal",-5.856677999999999,-35.20966509999999,"['bar', 'point_of_interest', 'establishment']",ChIJDV5ud53_sgcR9tE1h02jYzY,
OPERATIONAL,Espetinho Seridoense,653.0,4.3,"Rua Divinópolis - Neópolis, Natal",-5.8696761,-35.2038307,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJv49t1VH_sgcRn_ukzs0al4U,
OPERATIONAL,Wesley's Bar & Hamburgueria,558.0,4.5,"Rua Alexandre Câmara, 1773 - Capim Macio, Natal",-5.869355199999999,-35.19386559999999,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJzcNoDi7_sgcR8jv0wxFeHUA,
OPERATIONAL,Boteco Vei,1059.0,4.3,"Avenida das Alagoas, 2900 - Neópolis, Natal",-5.869171800000001,-35.2005708,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",ChIJ7eKlD0__sgcREJKITCkQLWw,
OPERATIONAL,Bar do Alberto,5.0,4.4,"Avenida das Alagoas, Natal",-5.868865,-35.20107499999999,"['bar', 'point_of_interest', 'establishment']",ChIJ2VRwCk__sgcR0D2ab_I5KOQ,
OPERATIONAL,Espetinho da Lena,223.0,4.5,"2957, Avenida das Alagoas, 2955 - Neópolis, Natal",-5.8701029,-35.19923779999999,"['bar', 'point_of_interest', 'establishment']",ChIJw_0J2U7_sgcRPkq_kfJSylw,
OPERATIONAL,Espetinho 18,434.0,4.4,"Rua Araxá - Neópolis, Natal",-5.8697164,-35.198825,"['bar', 'point_of_interest', 'establishment']",ChIJm5oaKU__sgcR59U3_PAMU3k,
OPERATIONAL,Lá em Betto,,,"Rua Carandaí, 2872 - Neópolis, Natal",-5.8688474,-35.2026781,"['bar', 'point_of_interest', 'establishment']",ChIJn5kG2bv_sgcRJ4kXHQAfAok,
OPERATIONAL,Espetaria do diogo,,,"Rua Campanário, 4903 - Neópolis, Natal",-5.869858699999999,-35.2028961,"['bar', 'point_of_interest', 'establishment']",ChIJY_USj7T_sgcR93xKFTqSmmo,
OPERATIONAL,Axé Bar e Restaurante,32.0,4.7,"Rua Divinópolis, 2833 - Neópolis, Natal",-5.8681412,-35.20357679999999,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJYwgV3k__sgcRDnmH_8Rk0TU,
OPERATIONAL,Bar Gela Guela,2516.0,4.2,"R. Divinópolis - com, Avenida Ayrton Senna, 2900 - Neópolis, Natal",-5.870552099999999,-35.20369499999999,"['bar', 'point_of_interest', 'establishment']",ChIJ2aPuIE7_sgcRmTu1KN3Gszg,
OPERATIONAL,Tô Na Esquina,786.0,4.5,"Rua Governador Valadares, 4858 - Neópolis, Natal",-5.8691467,-35.2040893,"['bar', 'point_of_interest', 'establishment']",ChIJ35W3TmP_sgcRSPP0hP0ngEU,
OPERATIONAL,O Chambaril,705.0,4.5,"Avenida das Alagoas, 2830 - Neópolis, Natal",-5.867010499999999,-35.2033033,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJ-SJITkX_sgcRvAO4xHcG634,
CLOSED_TEMPORARILY,Neuza Cabelos,2.0,5.0,"Rua Divinópolis, 2944 - Neópolis, Natal",-5.871558299999999,-35.2036714,"['night_club', 'bar', 'point_of_interest', 'establishment']",ChIJ3ahYYTD_sgcR1twIt2At4Hw,
OPERATIONAL,José Dantas dos Santos Bar,5.0,4.6,"Rua Estrela do Sul, 2933 - Neópolis, Natal",-5.871394099999999,-35.2041104,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJUXK5CVL_sgcRO7-L-48nFVk,
OPERATIONAL,Assim Assado Quiosque E Petiscaria,55.0,4.5,"Rua Carmo de Minas, 2984A - Neópolis, Natal",-5.872649,-35.2031578,"['bar', 'point_of_interest', 'establishment']",ChIJISoD7k3_sgcRMz0RjywfqtM,
CLOSED_TEMPORARILY,GOTA'S BAR,,,"Rua Governador Valadares, 4859 - Neópolis, Natal",-5.8691106,-35.2048906,"['bar', 'point_of_interest', 'establishment']",ChIJsewKMDn_sgcRjJCGbsdAMY8,
OPERATIONAL,Os Amigos do Bar,3.0,4.0,"Rua Governador Valadares, 4859, Pirangi - 2º etapa - Neópolis, Natal",-5.869081299999999,-35.2050474,"['bar', 'point_of_interest', 'establishment']",ChIJDwUGoxH_sgcR5W2aCP_o8mA,
OPERATIONAL,Primos Bar,17.0,4.4,"Rua Furnas, 4795 - Neópolis, Natal",-5.869803699999999,-35.205352,"['bar', 'point_of_interest', 'establishment']",ChIJ7adntlH_sgcRvp94tjUA9jY,
OPERATIONAL,Zé Caranga,283.0,4.4,"Rua Estrela Dalva, n° 2921 - Neópolis, Natal",-5.871207699999999,-35.2054634,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJHxlkDOn_sgcRXpPU0iatMC8,
OPERATIONAL,Cigarette Free Space,157.0,4.3,"Avenida Ayrton Senna, 3037 - Neópolis, Natal",-5.874863599999999,-35.20270419999999,"['bar', 'point_of_interest', 'establishment']",ChIJc4ddbE3_sgcRGJjs2rUFrH4,
OPERATIONAL,Cigarette João Lira,396.0,4.4,"Rua Joaquim Eduardo de Farias, 1 - 3 - Ponta Negra, Natal",-5.8756325,-35.2015726,"['bar', 'point_of_interest', 'establishment']",ChIJZ5tCJE3_sgcRnlTC-nBWosg,
CLOSED_TEMPORARILY,EITA BIXIGA ESPETOS,4.0,3.5,"Rua Inconfidentes, 4731 - Neópolis, Natal",-5.870678499999999,-35.2068222,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJF2q5dlH_sgcRfISzDYceZ68,
OPERATIONAL,Lounge do João Pedro,4.0,5.0,"Rua Prefeito Expedito Alves - Capim Macio, Natal",-5.863127800000001,-35.2035354,"['bar', 'point_of_interest', 'establishment']",ChIJRYIu7Lv_sgcRqmxYr56tXkQ,
CLOSED_TEMPORARILY,De Boa Comida & Amigos,8.0,4.4,"Rua Desembargador José Gomes da Costa, 1915 - Capim Macio, Natal",-5.8637059,-35.1961963,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJkyff307_sgcRQnlERricLEA,
OPERATIONAL,Espeetinho da silvia,,,"Avenida das Alagoas - Neópolis, Natal",-5.865600199999999,-35.20665109999999,"['bar', 'point_of_interest', 'establishment']",ChIJIcKvb57_sgcRKB2q00cNacw,
OPERATIONAL,Recanto Jucurutu,135.0,4.3,"Avenida São Miguel dos Caribes, S/N - Neópolis, Natal",-5.866641500000001,-35.2072543,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJFa1PZVr_sgcRxCczCTBFplo,
OPERATIONAL,Zeca's Beer,188.0,4.4,"Rua Presbítero Porfírio Gomes da Silva, 1768 - Capim Macio, Natal",-5.867793099999999,-35.19318450000001,"['bar', 'point_of_interest', 'establishment']",ChIJ25d5-Uf_sgcR7K8zFiTQijo,
OPERATIONAL,Chacon Bar e Restaurante,7.0,4.7,"Neópolis, Natal",-5.8691712,-35.2079674,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",ChIJsZwM51D_sgcRWsoTS7VxHP8,
OPERATIONAL,Bar e Restaurante do Assis,18.0,4.7,"Avenida São Miguel dos Caribes, 4348A - Neópolis, Natal",-5.8691775,-35.20797679999999,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",ChIJxTr8WK__sgcRT1qXAhVBdQA,
OPERATIONAL,Delícias da Ery | Doces e Salgados,1.0,5.0,"Rua Palmeira dos Índios, 01 - Neópolis, Natal",-5.863774900000001,-35.2054136,"['bar', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJ71QbjKv_sgcRedMCPmEslfM,
OPERATIONAL,Kintalzinho Botequim,29.0,3.6,"Avenida São Miguel dos Caribes, 25 - Neópolis, Natal",-5.8666399,-35.20746319999999,"['bar', 'point_of_interest', 'establishment']",ChIJL1TkO5P_sgcR2859J_SX5sg,
OPERATIONAL,Bodeco Bar e Restaurante,17.0,4.4,"Rua Pão de Açúcar, 2950 C - Neópolis, Natal",-5.867963700000001,-35.2078704,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJqXWrBNj_sgcR5CgMo3SQR9Y,
OPERATIONAL,BAR DO FRANGO,,,"Avenida das Alagoas, 43 - Neópolis, Natal",-5.8650078,-35.20700769999999,"['bar', 'point_of_interest', 'establishment']",ChIJ0yQu8hn_sgcRlHCMfiEVq_s,
OPERATIONAL,Rei do lanche,1.0,5.0,"Rua Monte Carmelo, 2959 - Neópolis, Natal",-5.8706632,-35.2082671,"['bar', 'point_of_interest', 'establishment']",ChIJFUX2jWr_sgcReUv0ezDe5tU,
CLOSED_TEMPORARILY,Bar do manguinha,,,Avenida São Miguel dos Caribes - Neópolis,-5.8706632,-35.2082671,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJ6d6M-Z__sgcRqEd4D9NtLJc,
OPERATIONAL,Restaurante Zumbi,1045.0,3.9,"Conjunto Pirangi, Rua Jequitinhonha, 2929 - Neópolis, Natal",-5.871788599999999,-35.2081532,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJh83SxKr4sgcRmtC59CvGqQ8,
CLOSED_TEMPORARILY,Sua Casa Bar E Petiscaria,,,"Rua Abraham Tahim, 1902 - Capim Macio, Natal",-5.8634875,-35.1949712,"['bar', 'point_of_interest', 'establishment']",ChIJd6eZ0kD_sgcRPNkJLCWxIKk,
OPERATIONAL,Xukalho Bar,183.0,4.5,"Rua Prefeito Expedito Alves, 1524-A - Capim Macio, Natal",-5.8624767,-35.2047033,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",ChIJH4cApVz_sgcRUQlhSzj1coM,
OPERATIONAL,Botequim Sertanejo,14.0,4.8,"Rua Minas Novas, 3031 - Neópolis, Natal",-5.8742868,-35.20705460000001,"['bar', 'point_of_interest', 'establishment']",ChIJyYH9s4f_sgcRSjie11ftYGY,
CLOSED_TEMPORARILY,Boteco do FF,,,"Rua Monte Carmelo, 2946 - Neópolis, Natal",-5.8705245,-35.2086568,"['bar', 'point_of_interest', 'establishment']",ChIJC5kRXBb_sgcRu9AOvuxsnS4,
OPERATIONAL,Pai D'égua Ayrton Senna,,,"Avenida Ayrton Senna, 3030 - Neópolis, Natal",-5.8717482,-35.2030508,"['bar', 'point_of_interest', 'establishment']",ChIJJRq4ofP_sgcRRKgPX5ojq3M,
OPERATIONAL,JatoBar,410.0,4.4,"Rua Escritor, Rua José M. de Vasconcelos, 1840 - Capim Macio, Natal",-5.8648782,-35.18975449999999,"['bar', 'point_of_interest', 'establishment']",ChIJsZmd6AgAswcREHmJ7m26gak,
OPERATIONAL,Só Mais Uma Barzinho,2705.0,4.4,"Avenida Engenheiro Roberto Freire, 8750 - Quiosque 5 - Ponta Negra, Natal",-5.865437,-35.1863011,"['bar', 'point_of_interest', 'establishment']",ChIJ8Y6_5zv_sgcRmUNcrdxVSh0,
OPERATIONAL,Zero Grau Bar E Petiscaria,3.0,1.7,"Avenida Praia de Genipabú, 2093 - Ponta Negra, Natal",-5.8678795,-35.1857777,"['bar', 'point_of_interest', 'establishment']",ChIJl5kOazr_sgcR7X5JpLdN2tw,
OPERATIONAL,Curió,4119.0,4.4,"Avenida Praia de Ponta Negra, 8896 - Ponta Negra, Natal",-5.868937000000001,-35.18250099999999,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJVVXZBzD_sgcRzeNtl8Sqn9A,
OPERATIONAL,Whiskritório Pub,2636.0,4.4,"Rua Énico Monteiro, 1851 - Capim Macio, Natal",-5.862455799999999,-35.1923822,"['bar', 'point_of_interest', 'establishment']",ChIJU_vAI0b_sgcREiMCfMLWJ2g,
OPERATIONAL,Recreio Bar,515.0,4.2,"Avenida Engenheiro Roberto Freire, 8750 - Capim Macio, Natal",-5.865178999999999,-35.1867288,"['bar', 'point_of_interest', 'establishment']",ChIJf_CnUB3_sgcRrhCx7NZCJBY,
